5	24 September 2021	sergeboudin	Good idea, but...	Good basic idea...Being a big fan of battle royal, I was immediately attracted by the pitch of the series. But in the end, the series turned out to be a little too predictable in my opinion. It's not bad but I expected better.I also expected more "gore" scenes. So... Not bad, but I expected much better.It must be said that for me Battle Royal is almost "unbeatable" in the genre :)
6	15 October 2021	lynncolesgp	?	8 out of 9 episodes were fantastic. I was addicted. Would have given it a10 but the last episode👎🏻Come on guys! Make the wrap up understandable and satisfying.
7	23 September 2021	toishac28	Ok show...	I'm watching this on Netflix and with the dubbing it's like watching an anime.
10	3 October 2021	Flametree	Great show!	I love this show, it had me hooked from the very first episode.
9	18 September 2021	daniel-berger88	What joyride of emotions	I started it and thinking this is going to be a B-tvseries but it's AMAZING! When I think I know what's going to happen they throw a curveball.What an amazing tvserie.
10	30 September 2021	johnrussellnunley	Incredible show!	This show will keep you interested from start to finish. Very well written, set designs were incredible, and the ending was brilliant!Only negative I have from it is the same as a lot of other reviews. The VIP's were horrendous at acting!Power through those scenes because it's worth it.
7	22 September 2021	subreality-864-770504	Kaiji without the psychological complexity	Fun series, but lacks the psychological complexity and extreme levels of suspense we know from Kaiji. That said, Kaiji I was so intense I had to pop a couple Xanax while watching it to keep from having a panic attack.Squid Game isn't Kaiji, but the productions looks nice and it's entertaining enough. The narrative relies on well-established tropes, making the story highly predictable. You will probably guess the "twist" at the end very early on. So watch Squid Game if you are looking for an afternoon of light entertainment, just don't expect it to explore any uncharted territory.If you were hoping for something a bit more psychological, but without the unfettered intensity of Kaiji, then check out LIAR GAME. I like really enjoyed the 2014 Korean remake with Lee Sang-yoon.
10	8 October 2021	rkeilitz-19-537915	BINGE WATCHED IT OVER THE WEEKEND BUT.........	Being a fan of Korean cinema I was intrigued by this series and over the weekend became addicted to each episode. I was especially intrigued as I know Jung Ho-Yeon from the fashion industry and worked with her on many fashion shows. Didn't know she could act as well as she did and look as unattractive that her role called for. The only but for me was the VIPS and the manner in which they were portrayed. It was vulgar, crude and racist and a total turn off for me.
10	3 October 2021	jeshuamadden	A beautiful live action anime	This show brings ideas previously reserved for the freewheeling realm of animation to the sh**eating culture of 'throwing what you got at the wall given the right testing metrics' that is streaming platforms. A wonderfully performed and dynamically directed ensemble that couldn't have cost half a fast and furious, watch this show if you have any time at all and remember that you as a member of the 1st world are the villain of this existential cacophony.
8	25 September 2021	ali-persia	Excellent script	Korea is turning to one best movie makers . What a fascinating serie.
6	1 October 2021	uugmn_89	Overrated	I don't why people received it this well.It had overall great production design. But I really hate Korean style of "acting" which is just they whining over everything for the longest period slowing the whole pace. It usually annoys me rather than making me feel sorry. So, eh.
5	12 October 2021	papa_johnsson	Sorry - Not sorry	Sorry to all the fan boys out there.But Squid Game isn't that good.And it is no where near 10 star good as 24% of all users reviewed it to be.The "play a game / complete a course or die"- plot isn't new or innovative. The acting is exaggerated (like the villains from the pokemon cartoon) and the final game/ending/winner is no surprise to anyone. The show has some good moments (most of them in the GGanbu episode), and you easily watch every episode in one go, in a eager to find out who will be eliminated in what order.The best acting perfomances goes to Jung Hoyeon and Lee Yoo-Mi through out their short apperances in the show, but especially in the GGanbu episode.The good perfomance is though quickly forgotton with the performances of the "rich white men" whose acting must be the worst through out the show - perhaps through out Netflix.So - decent, but no where near other shows with this rating.Love the track suits!Btw. How do they fit that many people in that tiny boat; how does the job application looks for this game; whats up with the organ harvest side story; they obviously want to keep the island/game a secret, but yet they send everybody home to tell the world about it.
8	29 September 2021	oraygungor	Anime Kaiji's Korean Version	Pretty well done, This series is heavily inspired by the anime Kaiji.If you like this series, you should give it a try the anime version, which is kinda old but good!Story is great, actors are average but story covers for them!
7	7 October 2021	tanvir_dr	Very predictable	Squid Game was very predictable, specially Player number 1...This theme is nothing new. I didn't find anything to be super hyped....
6	4 October 2021	RussianRed211	Was good .. not worth the hype	Was a good watch the first 3 episodes. Then I got bored and then it picked up again only to be ruined by the finale. I hated the ending. Gi-hun went back to being a loser and just forgot about his daughter for a year? I get guilt but damn I was hoping he would've at least changed his life. The old man was behind everything..okay but i didn't really care for this reveal. It didn't do anything. I wish we learned more about the Frontman and his brother. He just shoots him and that's the end of it. All in all, it was just alright. Episodes were too long and dragged out.
9	30 September 2021	Nikkiangel002	Loved it, reminiscent of old boy and audition	I loved this, I'm a fan of shocking movies. Example original old boy, audition and ichi the killer.Hard to find anything like them. So I was happy to see something along those lines on netflix! Very enjoyable, only part that didn't allow me to give a ten was the vips I feel there could have been more to them BUT I'm wondering is this open for more series in their regions? Games that they host? Who knows... but I'm excited for more... I hope it goes ahead!
10	12 October 2021	xyntacx	I'm in!	One thing I was sure of, was that the Battle Royale genre was ridden with poor scripting and substandard acting, so I never did watch any of them. And having heard Squid Game being heaped together with Battle Royals I couldn't care less about, I begun watching with low expectations. And what a horribly pleasant surprise it was! You'll get character depth and story structures you wouldn't expect from the genre. Maybe it won't live up to the hype for Battle Royal aficionados, but for the casually curious ones, you need not to worry that this will be a waste of your time. I gave 10 out of 10 as Squid Game expands the survival horror genre in general, and obviously raises the bar for the sub genre of Battle Royals.
3	15 October 2021	whiteyvegas	Ok if you are brain-dead	Again the masses of idiots populating the planet these days have spoken.This is series is boring, and not even in English. It's dubbed which makes the acting even more laughable.Plot holes galore in this comedy.And the most pointless 11 minutes of my life.
9	29 September 2021	shargav	Visually striking and a great story	Great story, great pacing and visually, it packs a punch! It is similar to Battle Royale however, it delves deeper and provides great character development and a real feast for the eyes in terms of the colourful sets and and costumes. It's raises many questions around humanity and how far you would go to help others or save yourself.It's a wild ride from the moment it begins and the relatable characters really draw you in. There have been a lot of comments about the VIPs - just ignore those! The version of the film I watched is dubbed so maybe there's a reason for the slightly off-pace intonations; but that doesn't take away from the performances.It's certainly binge worthy and if you can handle the odd violent scene, then go for it!
8	11 October 2021	temzyreal	Great movie but the ending didn't add up	From the very first episode, it was obvious the series would be great. Nicely paced, full of suspense and drama and great acting.The last episode was however a bit anti-climatic. The conclusion went against the most important thing the protagonist had been fighting for the entire series.A great series in all and a worthy watch.
8	1 October 2021	mazrekajalban	Enjoyable society-critical psycho thriller	I liked the show. It's addictive, well paced and some of the contestants really acted well.A lot of reviewers judge the acting of the VIPs. I would say, it is not bad acting but rather they show how pathetically boring and disgusting people can be, visualizing that just having lots of money makes you no one special.And the end is pretty logical to me. It doesn't require money to be a good parent. If he gambles 20 dollars away which were given to him for his daughter's birthday, why should he act differently when having millions on his bank account? Love is something money can't make a difference on. A true loving father would never be in this game, but rather be motivated just by the presence of his daughter to make his life right and be there for her as a father and not with presents.
8	17 October 2021	rahul-kakkar83	Series worth watching	I would have given 10 but I thought series lost his pace in last episode.barring last episode it was all fast paced ..overall really enjoyed watching it.
10	5 October 2021	Qprjames	Voice overs annoying but still a 10/10	Nice to see something left field and not normal mainstream. The voice overs weren't great. I hope a western company can buy the rights and re-make a new version......
1	6 October 2021	lopusa-8-168595	Atrocious acting.	Have so far forced myself to watch three episodes. The plot is o.k. Don't even mind the violence but the acting is really, really bad. Worst I've ever seen in a movie.Everyone seems to love it, can't figure out why.
7	30 September 2021	edozsa-28-898584	Entertaining but not great	I guess is due to culture differences but the cartoonish style and the hunger games like nonsense of the series gets into the way. It could have been much better with less gore.
10	22 September 2021	fionakatu	A MUST WATCH.....	You don't have to be a Korean drama fanatic to enjoy Squid game, it is great, the VIP team is lacking but otherwise everything else is just perfect............okay this isn't actually happening somewhere right 😂😂😂😂😂😂, with the desperation for money currently in the world I wouldn't be surprised🤦
5	7 October 2021	andrew-w-bunn	Not worth the hype	Imagine Game of Thrones. The first 6 seasons were awesome. Well the first 6 episodes of Swuid Game were too. Then it got dumb. Lost the plot, and resolved zero plot lines.
7	16 October 2021	rosen02	Flawed, but worth watching	A very unique show that explores ideas about human morality in a truly wonderful way. The Korean actors are also excellent. Unfortunately it felt like the story started falling apart toward the ending. Many of the decisions made felt very anti-climactic and I was unsure what they exactly were trying to get across, especially in the last episode. The English speaking actors were also laughably bad.While this show in general is very well made, these flaws prevent me from giving this anything higher than a 7.
9	1 October 2021	linkincooper	Great dramatic	Bloody bt dramatic,Good Korean series.Unexpected fin.
6	6 October 2021	Delta4220	Incredible start, horrible finish	First five episodes are incredible.You get a mysterious setting with characters to which anyone can relate to, even if you are not a few million in debt.After the first five episodes however, things begin to crumble.You start getting fed information about the whole mystery which ruins the viewer's expectations as things like this are best left unknown.The whole plot line of the side cop Cho Sang-Woo who is looking for his brother and is trying to bring the games down is absolutely pointless, he accomplished nothing, only to find out that his own brother is pulling the strings.He dodges compromised guards, disgusting forced gay interactions and runs like a wild animal, outswimming a gps tracker underwater. One would think that they would at least see him passing them on the gps tracker.The old man Il-Nam who's ganbu tries to trick him in order to live, comes back from the dead, only to reveal nothing. His whole buildup and emotion during that episode where he initially dies is absolutely destroyed by having him be a plot twist VIP at the end.The rewatchability continues to crumble with each plot point.The games go from actual logic and quick thinking to absolute chance and stupidity. An entire character, Kang Sae-byeok dies from a level getting self destroyed? Like why? Why do you kill off a character in such a meaningless way. Yes Sang-Woo finishes her off, but brings absolutely nothing to the show. She would have had 5 minutes tops from the incredible blood loss due to a huge glass shard ending her.Yes the American VIPS are trash and the dialogue sucks, but they are not the worst part.The last final epic game that kids play in teams is decided to be a 1v1 as it's the show's epic name. SQUID GAME.The most boring ending game to have a 1v1 with. Would be a hundred times more entertaining if they added more people to it, as it's meant to be played.And to top it all off after our main protagonist gets out of there he is so shocked that he is late to treat his mother and she dies, that he absolutely forgets about his daughter, his friend's mother who somehow did not get her shop taken, as it was mentioned that his friend bet his mother's shop and the young girl Kang's little brother.It takes him a year to actually act and do something, because the old man reaches out to him and meets him one last time.And instead of meeting his daughter to be a good father for once in his life, like he earlier mentions a few times, he decides to be the big strong man and take the games down which had him mentally broken for a year.I understand that he did not want to spend the money, but at least take care of your friend's mom and a little boy. He could have even given a hand to Ali's family after he saved his life.When you get such an incredible start and so much potential in the beginning, it's not easy to keep up the quality. The actors played absolutely fantastic ,but the writers just did not handle those episodes well enough which pretty much ruins the buildup of the previous episodes.
8	4 October 2021	ksears-94132	Solid 8-8.5	For the last +2 years I've been getting into the Korean productions. It's a severely under apriciated market with good scripts, acting and cinematography. Sadly my fellow westerners are hesitant to subtitles but luckily some great series like this one get picked up in the mainstream giving them the recognition deserved.This is as such, and the hype is deserved.Yes the VIP come across as ruining it but I hate to say it, our western loud entitled abrasive personalities is what they are perpetuating and I find the annoyingness of watching the VIP reflects how rude we come across in other cultures and is actually warranted.My only complaint with the series is the ending, I get it but slightly drawn out and clearly just to set up a second season. Otherwise we'll worth the watch.
10	27 September 2021	angelanicole-68272	Horrifying and fantastic	I continue to be impressed by Korean shows and movies. I really love them. This is a great show that I hope will go on. The characters are excellent, the games are anxiety-inducing and scary, and will have you dying to see what's next, and actual character development takes place throughout. I felt so many emotions watching this; I was moved. One of the biggest highlights for me was the relationship between Gi-hun and Sang-woo. The tension was built up over time and subtlety at first, and the story as a whole was done nicely. I also really liked the undercover cop/brother of the Frontman, and was heartbroken when his story ended the way it did. Everything he did was to find his brother, and what happened to him really made you disgusted with the Frontman and the whole organization.I thought the Tug-of-War challenge was the most disturbing one. To think about how it would feel standing at one side of the rope knowing you have to yank a group of people to their death so it's not done to you makes me wince.If I had to add some critique, I would agree with other reviews about the VIPs. Their acting was horrible and did not fit in with the rest of the show. But they just weren't a big enough element to really affect my rating.
6	16 October 2021	cocoanatomical	Entertaining but flawed	The series was definitely inspired by a bunch of films that came before it, but I'm not mad about tbh.I really enjoyed the whole idea of it and the social commentary it involves. That part definitely resonated with me.My biggest issue is that the series feeds into a bunch of problematic stereotypes and tropes that annoyed the heck out of me, so during the last couple of episodes I wasn't really invested in it anymore.There's good stuff in there but it's definitely flawed.
6	11 October 2021	taragoluza	Definitely not a bad show but the hype is for nothing	It's not even THAT original and even though it was interesting to watch I truly don't get the hype this show got over night. I'd recommend it if someone really enjoys the mystical drama thrikler with a lot of violemce type of show/movie, but if not, there really is no reason to watch the show. Characters aren't likeable and like I said even though it seems original at first, there's a lot of elements taken from other movies/shows (Saw, money heist)
10	30 September 2021	blackberryspringers	Unexpected hit!	I've never watched a Korean tv show before but decided to give this a try since it looked very intriguing and it definitely did not disappoint! It's got an interesting story plus some crazy and gory themes. I highly enjoyed it from start to finish!
10	13 October 2021	nspacy	Will go down in history as one of the best	Aside from Narcos and Sopranos this has to be one of the best series ever made. It sucks you in from the very first episode and it drags you in front of the TV to binge watch the entire series all in one day. The acting is incredible. The storyline is suspenseful. The production is magnificent. Overall thank God it took some Asians to make a really good series because Hollywood became all trash.
7	18 September 2021	yusufgndz	Good but not memorable	I feel like I hace seen this before a lot of times. It just feels like hunger games feel wise(Just the context not the spesific things) But in general executed above avarage.
1	18 September 2021	luuthaiquangkhai	The worst among this genre I would say	If you're not used to this Survival Game genre, you might find it exciting. As a long fan of this genre, I can make sure that this series is undoubtedly one of the worst among all. The problems lie severely in 2 key points that make a good Survival Game Film: The games and The story-telling. While the games, without exaggeration, are horribly boring, forcing, and lack the creativity to the point I don't even know if they actually spend time thinking about the game or they just pick it up randomly on the internet. The storytelling method badly worsens it with so many unnecessary scenes and lines. Towards the end of the series, I have to watch it with 1.5x speed, and still, it is irritatingly slow. That is not the worst yet. The SUPER CRINGE appearance of the VIPs just to show labor class discrimination is unacceptable and horrifically unnatural. They try to put on life-lesson so bad that the lesson turns out to be pathetically ridiculous.Tl,dr: this movie is cringed, poorly told, wayy overrated, and definitely one of the worst in this genre.
1	13 October 2021	cnile-56470	Piece of garbage.	Don't waste your time on this pathetic series. You would be better off watching paint dry. Again Netflix produces more garbage entertainment. Gratuitous violence. Stupid plot. Unbearable acting.
8	28 September 2021	andrewss-37477	Great series. Bad english actors.	The headline tells the most. The series in itself is great. But by the time the VIPs came i started cringeing. The Vips sound in their lines like the read it from a paper and their intonation was really bad. Otherwise great series.
5	10 October 2021	stianngresmo	Overrated	Poorer Battle Royal-ish/reality-escape theme. Unoriginal, average story, poor dialogues, cliches, stereotypical. Seen this too many times before.
1	1 October 2021	edxna	Wait, what?	Soo, in 2021 you want to make a tv show that will be seen all over the world. And you can do anything, be really creative. BUT, you decide to steal the trade mark of one of the biggest netflix shows of all time.Even if you didn't see, la casa de papel. You know their red suit and mask.Why would you do that? Even if the show turns out to be amazing, it's so emberassing. They don't feel ashamed? It's a joke.
1	2 October 2021	edxna	Not really...	The idea of the show is interesting, but overall is really boring. I had to skip more than half of the show...There are so weird things, like the actor who speaks with food in his mouth 20 minutes and he is not chewing the food. It's really disgusting.In general, the acting was really bad. Exagerated. Theatrical. I know that in asia this is kinda normal, but you can't take it seriously.And the most important thing. Why would you copy the famous trade mark of la casa de papel? They have almost the same jumpsuit, the guns and of course they have masks too. Embarrassing.Korean Hunger Games in La casa de papel costum. Copy-cat. "Veeery creative". Pathetic.
1	13 October 2021	wynfredo	Drivel	If you like shallow, violent, teen-level, badly acted, badly dubbed, pretty much non-sensical drivel, that is derivative of many other movies / series, then this is for you ! Good luck getting your life back (because there are no refunds). I would give this zero...but it won't let me.
8	15 October 2021	illymflt	A genocide to denounce a genocide: horrifying, overreaching, bold	Brace yourselves: there's a lot to process here, and you need to come fully equipped to do so.Wouldn't recommend to anyone under the age of thirty.A few characters are a bit underdeveloped. But otherwise, the acting is very good - even superb in some cases.A few scenes were a bit off though, a bit rushed.Do watch this in Korean: the dubbed version will not do it justice.
6	13 October 2021	imran_munir	Definitely more hype than substance	Having watched Alice in Borderlands last year which was amazing I was excited about all the buzz about this show. It's entertaining, but the acting is sometimes cringey and other elements drag on like episode 2 when they all go back and decide to return to the game which could've been done in a 15 minute segment. It's fine as a show and entertainment but a stand out show or original it's not. Definitely a case in which social media and buzz has outdone the product.
10	20 September 2021	nadiasamir-48038	Amazing	One of the best kdramas ever. I will défini rewatch t many times.
10	8 October 2021	ckarvanek	Wow	Nothing else to say but wow. This show had me on edge of my seat for 9 hours. Like a cross of Hunger Games x The Purge and Would You Rather. If you like thriller/suspense this show is for you.
6	23 September 2021	mrfantasticoloyeah	Very interesting idea, decent execution.	First off, I wanted to give this show a 7-star rating. As many other comments say, the horrendous, cringeworthy casting of the VIP's drag this down a star in itself. It literally ruined a whole episode. It almost seems surreal just how bad they are at acting.Apart from this though, the show is very gripping with a great idea behind it. Had the idea been executed to perfection, this should would easily be a 9, and maybe even 10. I'm not a big fan of the extreme acting that's often practiced in Korean movies, and this isn't any different. The actors play well, no doubts, but sometimes it's just too much.Scenery, camera-work and story is all pretty well done.But really, what makes this series unique and worth watching is the idea behind it. No matter if you like the korean film-style / acting, you should definitely give this one a watch - you won't regret it.
9	4 October 2021	dmooretgs	If Running Man and Battle Royale had a baby	Without crossing that line of spoiler alert there is two glaring issues with this series but not enough to make this unenjoyable.I wish these issues where at the beginning not the end of the series but it was one hell of a watch. As I sat there it made me remember films like Old Boy... fight club and Charlie and the chocolate factory. Last 15 mins of episode 1 it really goes off. It was like of running man and battle royale had a baby.If your not hooked by end episode one then I wouldn't bother continuing but you will for sure. I voted 9 which was a little higher than I would have but people voting 5 is well out or order also so it is my way to balance it out as this has to be the best tv series I have watched this year.
9	19 September 2021	jheslinga	Fantastic.	The show has themes and ideas that convey intense meaning. It gives joy and laughter, and every character is thought out to great detail. Keeps you on the edge and wanting more. You'll laugh, you'll cry and you'll feel for character's as if you were them. Absolutely wanting and looking foward to a season 2. Brilliant.
10	10 October 2021	faris-74506	I really enjoyed every minute of this show	It's a great show, I enjoyed it and it's my first time to watch a korean Show.Amazing Director, Crew.
10	2 October 2021	claudiocafaro	Great and exciting	It's very exciting and unexpectedly super! Watched twice in a row. Don't hesitate and check it out.
7	20 September 2021	tim-1526	Worth sticking with.	Netflix seems to be able to find these "box set"versions of visual cocaine that make one unable to stop the 'next episode' button. This Korean paranoid vision of game show euthanasia does kinda feel like something I'd seen it before, Battle Royale, The Cube, Maze Runner and even The Prisioner spring to mind. However, if you can get past the slightly weird dialogue and the slightly uncomfortable attitude towards women then it's a beautiful looking and engaging series.
10	21 September 2021	michaelusvensson	Amazing	I found it amazing through and through. Very emotional, I felt horrible during every episode but I kept watching and found the suspense amazing. Well done.
6	6 October 2021	gianmarcocibella	Could have been gold	When i first heard about this show, the first thing that came to my mind was Money Heist. And not exactly a robbery with a lot of unnecesary extra seasons. I thought huge budget spend on set, CGI and entertainment while the dialogue and storyline is given to the bunch of guys who knows how to do a lame predictible money maker series.I gave it a try and after watching the first episodes i started to think that i might made a judgement mistake.For a moment i was caught in it's mistery, unpredictable events and complex moral issues. You get to judge the competitors while at the same time realize you would probably do the same monstrosity's they are commiting. You see great acting, scenes that make you fantasize abouth the old days in South Korea when all of them where playing these infantile games without their debts, guilt and traumas. Even tough i'm no korean and never been in Korea, i felt nostalgia.Then, the show starts to have a few flaws in matters of coherence wich you try to ignore to keep having a pleasent experience. And for moments, you do. You try to understand the unnecesary plot about the young police who extremely easily breaks into a secret, dangerous facility runned by a cruel, wealthy organization who seem to have been running this games without problem for at least 2 decades. If that's not enough, the showrunners give you a terrible, incoherent explanation about his missing brother. It's almost like the tape of the series came by mistake with a few Mission Impossible scenes in the middle of it.There's a few scenes and cliché dialogues that makes you wonder if the series is looking to play safe as another hit in terms of Netflix views, or more as the daring, complex drama that was, at least, what i was expecting it to be.My other problem was that after 5 episodes i realized i wasn't empathizing too much with the characthers (with the exception of competitor 001, of course).And then i arrived at the Climax of the series. Episode 6. The moral concept is taken way beyond in this game as competitors pick their closest partner without knowing that they're gonna have to eliminate each other. You get to see the real face of all the characthers and the cast best perfomances. There's a lot of betrayal, hesitation, tension, characther exploration and development, and of course, the heartbreaking endings to each of the main eliminations. It was a perfect ending for Jy-Yeong, Ali and the old beloved 001.After that perfect episode, you are blown back to reality and the shows continues to fell apart.1.- One of the more interesting characthers of the show, Sae-Byeok get's fataly injured in the more stupid and meaningless way.2.- The plot of the police guy confirm's itself as totally unnecesary.3.- The closure of the games it's no much more than decent.4.- The plot twist about the old man being the host of the games is just stupid and gave bad closure to a characther who had originally a great arc.5.- The last scene where the protagonist doesn't take the plane in order to fight against the whole organization by himself?? Am I a watching John Wick or something? What about the daughter he promise not to lie anymore and take care of? It seems like they destroyed all his characther development.It seems like, this show had everything to be a cult classic and instead preferred to be the popular easy to digest Netflix hit i was expecting it not to be.
10	25 September 2021	amayawilliams-93788	It's crazy	When I saw the preview it didn't look that interesting but when I was on TikTok there was a scene they were playing a game it was so crazy and I'm like wow I need to watch it so I'm already on episode 5. If you want to watch something would blow your mind this is it.
4	18 October 2021	reyleroland	cliche	Cliche scenes, Cliche endingThey will extend the series with a meaningless scenario to make money. Classic netflixThe hype for this show only about pr.4 rating for the episode and game production.
5	8 October 2021	TS2095	Definitely not a 8.3 rating	When i see so many 9/10 scores I try and compare to other great shows which are deserving of such a rating (breaking bad, Chernobyl etc). The issue I have with this series is the excruciating amount of plot holes and the acting of the VIPs, oh my life where did they find these people? The setup and the design of the games were very cool and I liked Sae Byeok she was badass. Apart from that I thought it was an okay series, seen better, seen worse.
10	7 October 2021	kloomis-53711	Best tv show i have ever watched	This show is the best show I have ever watched. I enjoyed it more than breaking bad, SOA, even game of thrones. Part of the reason why it is my favorite show was the AMAZING set design and art department. Each set looked like the spent millions and millions of dollars and it was so unique and absolutely amazing! Very gory and violent sometimes in a comical way. I love it. Can't recommend enough.
10	5 October 2021	rritter-36797	Loved it	Hype is definitely justified! I loved the show, the actors, the music and the tension! I truly recommend it!
10	1 October 2021	bosssadimp	Must watch	Nothing to say about it. Just wanted to say go and watch this series. This is ridiculous and awesome series I have ever seen.
6	4 October 2021	marcelfernandezromero	Basically Korean Kaiji	Those VIP were terrible and this show and the protagonist, down to the game of crystals is essentially Kaiji.
9	30 September 2021	wessambasmala	It deserves a 10, but giving it 9 stars bc of the VIPS	Do i really need to explain this? The VIPS are cringe in human form. But other than that, it might be one of the best shows ive ever watched.
9	11 October 2021	gsi96	Rough but great representation of the world.	This was a great representation of how the world revolves around money and capitalism. It shows our modern day society in a brutal yet true way.Some scenes might be shocking for some audiences but it really puts your mind in a situation to think and see things in a more realistic way.People who are desperate for money are willing to do whatever it takes to take them, even die, betray and kill other people. It shows how everyone's true nature comes to the surface in the attempt to gain money. Yet the rich entertain themselves on the sight of desperation and think of these people as "horses" as they said that are just a piece in a game and their life doesn't worth anything more than to entertain them.This is the true nature of capitalism and our society. The richest man who created the games out of his boredom who thinks so less of poor people that are nothing more than pieces in his game, to the other rich people who just enjoy the games, to the head of the games, to the workers who are working for them and just obeying orders and who are also divided hierarchically and lastly to the players of the game who mean nothing. On top of that the head of the games continuously speaking of equality during the games giving them a false sense of equality when it actually doesn't exist because the rich are always worth more than them. So they create a false sense of security that every works out equally for everyone so they don't realize the real inequality that exists and that the only ones they have to turn against is each other.If we put this in our society, the people who hold all the wealth and can control the world, to the people who benefit from them like big companies etc, to the people working for them and obeying orders (working force who are slightly more advantaged than the players but also hierarchically divided like CEOs, managers, employees, etc ) to the less fortunate who struggle and are taken advantage of for the sake of the rich gaining more money and apart from that their life means nothing.I would definitely recommend it if someone wants to take a deeper look and don't just stay at the surface of the games.
1	3 October 2021	mayankkhandiwal	Hyped but not even 10% of that hype	Netflix said it will be the biggest series but I think it is not even 10% of Alice in borderland or Money Heist.
10	10 October 2021	pavankumardangare	Full serious	Sometimes we can predict who is behind the all games , also the old man is overactive.
10	12 October 2021	cmbrown-53238	Amazing!	I checked it out after all the hype and it exceeded my expectations. I definitely recommend this if you haven't seen it. The acting is good, storyline is good, scenery and special effects are good too!
8	21 September 2021	wyattmullenax	Better Than You Think	Even if you're not a fan of dubbed over movies this will catch your attention. The story is incredible and messed up in a beautiful way.
6	10 October 2021	nesrineben	Strong premise, mediocre execution	The premise is interesting end entertaining. However, the character development is very poor and random (ie. Characters decide to suddenly become ethical out of nowhere and despite it contradicting their whole previously established traits).The justification behind the games is also very underwhelming even though it was meant to be some kind of big reveal.This show gives very much a "we live in a society" vibe... Some plot twists feel like they were written by a 12 yo middle schooler.I don't know if it's the norm for Korean shows but sometimes the acting feels cartoonist although most of the time the acting is pretty strong. Also beautifuly shot.6/10 don't believe the hype.
10	9 October 2021	omiitmtech	The finest webseries	Squid Games' is the finest web series you can watch today on Netflix. And, if you are a fan of South Korean cinema, you will love every bit of it. They arguably produce the highest quality films in the world.Highly recommended. The perfect weekend binge!!
8	10 October 2021	rory-83461	Great Show, ending wasn't the best, however would still recommend!	Slow burn at the start, but we'll worth pushing through the first episode. The games are entertaining and full of twist and turns. Good character growth. Only thing that is stopping me from giving this a ten is, the rushed ending or so it seems and the VIP's less than stellar acting.
5	11 October 2021	sixtsense-49464	A few good episodes, but mostly disappointing.	I think this is a great show for teens, but not for adults. The "social commentary" is very surface-level and predictable. I know its supposed to be a fun show, but the insane amount of plotholes and the typical "over-the-top" korean acting made it very hard for me to enjoy. I cant recommend it, there are much better shows on netflix.
7	28 September 2021	rwwxsw	Possible plot hole?	When they kill the doctor there is 39 of them left.The woman was moved to the next game and 38 of them went to play the marble game, but when the game was finished only 16 of them came back and it should have been 19, since they played in pairs.
10	5 October 2021	aaron-95245	Great watch	One of the recent best webseries... Absolutely entertaining.... Must watch.
1	14 October 2021	shubhamkakirde	Very boring and slow	Absolutely nothing happens till the 3rd episodes. We just watch the actors chitchat with each other. The series would've been good if it was fast........
7	18 September 2021	imizk	Love it!	Everthing is amazing i really like it so much i hope there is season 2.
10	21 September 2021	mlpvera	Beautifully made	I can't wrap my head around this series, it's absolutely one of the best series I've seen. It's bingeworthy and keeps your attention all of the time. The characters have great development and the story is not afraid of killing off characters either (duh). But my favorite part has to be the design and symbolism. The colors, outfits, game rooms etc. From the boxes the corpses are put into to the contrast of colors. Everything just makes sense together. No one is safe in these games. And the ending is quite satisfying with a full circle moment. I recommend everyone to at least watch the first episode. If they enjoy it they will certainly enjoy the whole series.
5	6 October 2021	grahamrob-37686	it hooks you in	Real cr@p acting poor dialogue poor dubbing but still hooks you in, twist at the end let's hope there is not a sequel.
9	17 September 2021	noah0948	An exciting show	This show is really good and exciting. The cast is doing a really good job and I cared for the characters. The sets and camerawork were also beautiful there was not much action but when there was it was well shot. And finally, the story was solid there was only one plotline that wasn't properly ended but aside from that it was really good.
9	10 October 2021	zeeboiproductionz	Once u start you can't stop!!	This series was a breath of fresh air. The cinematography , the script , the acting in this series was amazing . I highly recommend people to watch this . The characters are so well put together and memorable. The games and brutality of it make it edge of the seat action!!
10	6 October 2021	toapheebs	You will not regret!	I wont say much but just WOW. It has everything I was looking in a series & more.(Some saying VIPs sucked yeah but that doesn't affect the series much Idk why they're making it a big issue)A total bingeworthy content kudos to the creators & actors.
1	17 October 2021	panosmamali	Overhyped	Predictable, boring, distastefulI watched this show because everyone was talking about it. My brother and father both told me it was great. I watched the first 2 episodes and I thought "Alright maybe it needs time".Then I watched the other 2 and I knew exactly what was hound to happen after.The plot was boring, the side stories were completely useless and the acting was below par. Don't watch it.
10	21 September 2021	mateicosminmc	Another great Korean idea	I just came here to say that it worth every second.
7	8 October 2021	ellenmd53	Good for a weekend binge	The show's writers need some alone time with the script to polish the rough edges. As an American, I don't know the principal actors or "VIP's" although I agree that the 5 main actors weren't given three best material in the first place.Misogyny runs rampant in the writers room with an unfair amount of women actors being put into some 1950's melodramatic saccharine.But it's fun. Lots of blood. Weirdness. Almost John Waters-esque.
10	2 October 2021	alinabilabass	One of the best of all time	This is one of my best short series of all time, it is so attaching and make you wanna finish it in one day, yes it is so violent and scenes might really disturb you, but.... I love it.
8	30 September 2021	lienile	Good, but there are better shows in this area!	Love this types of shows when they have to gamble for there survival. Its so good and you get cut up and you just cant stop watching. The only bad thing was of course the vip acting, almost as bad as my english! If you like this types of shows you should go and watch "Alice in borderland" on Netflix. I personally find it better and with cooler games, better story and better characters! But thats only my opinion:)
